code,select_td,buy_td,sell_td,t0,net_ret,mom_5,mom_20,ma20_slope_5,ma20_dev,ma20_over_ma60,vol_20,mdd_10,amt_ma20,y_rel
159790.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.025025733333333466,-0.03191489361702127,0.014869888475836479,0.004650000000000043,-0.01904419690980963,0.038465126403184335,0.016097799241890684,-0.04895104895104896,36621586.55,175
159807.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.003871678769575171,-0.03862660944206009,-0.006651884700665245,0.0024999999999999467,-0.024071451911556352,0.0413626224053838,0.01408699784874856,-0.06567796610169496,15103785.4,22
159808.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.023159973268944922,-0.04788732394366191,0.001481481481481417,0.00539999999999996,-0.02677800172761291,0.04603182571156039,0.016112679346326746,-0.06415620641562059,2203623.5,166
159810.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.014668702486111185,-0.04648074369189914,-1.1102230246251565e-16,0.005349999999999966,-0.02525115395058375,0.046455462423639515,0.01607607454334971,-0.06946264744429886,5247788.35,91
159814.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.017246520178571423,-0.04802259887005633,0.0029761904761904656,0.0029000000000000137,-0.02811824080749814,0.055341381759155706,0.015848062211532336,-0.07202216066481981,31135498.4,121
159820.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.027453425859649272,-0.044792833146696576,-0.025142857142857133,0.0009500000000000064,-0.029247752361443058,0.035510861452645814,0.01104691038046494,-0.0663716814159293,11712718.95,186
159843.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.015172544791965725,-0.025210084033613356,0.02052785923753664,0.0051000000000001044,0.0011507479861909697,0.042096584805256576,0.013191380439356306,-0.02941176470588225,15301740.25,97
159861.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.0235401887922706,-0.029308323563892014,0.0036363636363636598,0.004549999999999832,-0.02352733062090917,0.03117209509718477,0.01579111552758071,-0.059633027522935755,12020477.3,169
159870.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.05849505184347814,-0.018803418803418626,-0.013745704467354014,0.0008499999999999064,-0.013915134856553713,0.03561156412157129,0.010257752917582871,-0.042016806722688926,42827454.45,223
159885.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.023989898892794237,-0.0323129251700679,0.016071428571428514,0.004850000000000021,-0.01659177324576555,0.037661406025824906,0.015439455521665429,-0.047138047138047035,3385223.8,172
159886.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.039211357321428775,-0.022727272727272707,0.004120879120878884,0.006950000000000012,-0.018132975151108233,0.052098544443921035,0.015962403898376498,-0.05208333333333337,10864335.65,216
159901.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.01943716218085112,-0.02352472089314206,0.005749486652977254,0.01729999999999965,-0.01078482853334406,0.04894393797092045,0.010340972152798595,-0.039192399049881144,138238580.1,134
159903.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.02393081948181819,-0.033333333333333215,0.0027297543221111997,0.007850000000000135,-0.017168338907469383,0.04530834848272991,0.010596629519908071,-0.050390964378801084,14587494.15,171
159908.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.018829496366950194,-0.04748118123914291,0.0,0.013149999999999995,-0.02703022416750467,0.04702433788163418,0.0159787936132959,-0.06799999999999995,16557464.75,130
159910.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.028443372324857386,-0.013326499231163358,-0.010791366906474864,0.0012999999999996348,-0.008753861997940149,0.035319205651072716,0.006245345299885422,-0.02304147465437789,2797123.65,193
159912.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.020022631539682534,-0.03081664098613235,0.004792332268370503,0.008199999999999985,-0.015418329811379916,0.047194940374554406,0.010028501401687121,-0.04820198928844677,2496994.65,142
159915.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.018750661218678966,-0.047670639219935085,-0.0017035775127769437,0.013450000000000406,-0.026982150269821648,0.047705109743015006,0.016651406494736246,-0.07093333333333329,2112817586.65,129
159919.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.014206017259259296,-0.016433189655172487,0.0019209659714598537,0.012550000000000505,-0.010381373160220253,0.04257273253924532,0.006756057033452819,-0.02756221568102757,1481579089.05,88
159922.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.031024334150629107,-0.04462868230728545,-0.02537340291524215,0.005349999999999966,-0.02925150559219969,0.03565926008427511,0.011036427024766158,-0.06718885987815482,591705523.5,201
159923.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.015025889452768837,-0.012861736334405127,0.0045811518324607725,0.006000000000000005,-0.0058290155440415825,0.037913417585372367,0.0071031003239603405,-0.022450288646568284,279034.75,94
159928.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.02264195255813961,-0.02824858757062154,0.014150943396226356,0.005300000000000082,-0.0008713331397037782,0.03951129181594948,0.012058801991741232,-0.02824858757062154,89190618.0,159
159935.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.026746858631840897,-0.048128342245989386,-0.02376599634369292,0.0014000000000000679,-0.03123393704834776,0.034965107909916915,0.01063171669803485,-0.06415538552089461,959434.45,182
159936.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.012073641865941953,-0.005415162454873723,0.017857142857143016,0.013300000000000312,-0.0011782833318227937,0.05992549341929698,0.007181815569298923,-0.036073329390892916,3565747.85,68
159943.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.02518440604747174,-0.03379721669980107,0.0020618556701030855,0.006800000000000028,-0.015446948594580845,0.04563106796116512,0.01055579739378627,-0.050295857988165715,9055354.45,178
159949.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.017618320807291754,-0.04714640198511166,0.010526315789473717,0.00824999999999998,-0.024761904761904763,0.058633746331189895,0.018218464737321034,-0.07299270072992703,688969030.25,126
159957.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.02185851898876434,-0.047736625514403164,0.0,0.00934999999999997,-0.02760852208261544,0.04794128440366974,0.016300076232765852,-0.07055961070559602,5007907.3,152
159958.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.023037745865657655,-0.04860486048604862,0.0018957345971561956,0.008499999999999952,-0.02773306351469451,0.047216157205240306,0.017038687077329428,-0.07364685004436577,4688528.55,165
159959.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.0077537381686931806,-0.01644245142002987,-0.0022744503411674666,0.0028500000000002412,-0.010935327496148228,0.04854407187044418,0.007637505006627432,-0.029739776951672847,16106527.5,35
159964.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.021316758640350875,-0.0507910074937552,-0.004366812227074357,0.009050000000000002,-0.029498148384625278,0.047734435392757346,0.015976719331510302,-0.06896551724137923,5482848.45,148
159965.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.002540388790259307,-0.01391035548686248,-0.008547008547008628,-0.0012499999999999734,-0.01169545348927259,0.036833792863452564,0.006421572756472142,-0.0169884169884168,1571735.9,17
159966.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.019092702610837398,-0.04481132075471694,-0.009779951100244544,0.0024000000000000132,-0.02947519769949669,0.033816425120772875,0.013228897347074605,-0.04929577464788726,3170388.8,132
159967.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.011587895975609719,-0.04861111111111105,0.0,0.004099999999999937,-0.032599741085088785,0.07235707374531986,0.014627976349383927,-0.08163265306122447,172462273.35,63
159968.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.0284886581081083,-0.04341180067257722,-0.022034692920768872,0.008200000000001317,-0.026537659832623017,0.035910244531281554,0.011411531240024487,-0.06726118500604583,9432252.9,194
159969.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.013650091283270216,-0.027881040892193343,0.0019157088122603305,0.006900000000000128,-0.013905255715295994,0.046035763592137346,0.009912992851964517,-0.03785780240073866,1483103.55,84
159971.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.012305983010492572,-0.04795050270688306,-0.0016220600162205612,0.009949999999999903,-0.026762066648218896,0.04681573030608144,0.015967046273433885,-0.06946564885496187,10196863.05,72
159975.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.01336376391217553,-0.02729044834307992,0.008080808080808133,0.003750000000000031,-0.011587600277310095,0.049656940882944145,0.01057973315123229,-0.035019455252918275,8876668.35,80
159977.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.021161659733260674,-0.049535603715170184,-0.001626016260162677,0.014900000000000135,-0.028019629570998905,0.04809748543617731,0.016460037857663444,-0.07022900763358786,51895184.55,146
159982.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.02828899885156244,-0.04331590739357716,-0.022883295194507824,0.0017500000000003624,-0.02774088269894881,0.035823320536170655,0.011357273134117975,-0.06710914454277284,15450591.6,191
159991.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.015347963776595863,-0.05063291139240511,0.0,0.003049999999999997,-0.029377507441439188,0.05444868995633212,0.016697715849486976,-0.0746268656716419,4022794.7,99
160119.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.020707794807427904,-0.04111405835543769,-0.018329938900203735,0.002950000000000008,-0.02698337931498551,0.03123807320881311,0.009064688292625115,-0.05836065573770488,445915.8,145
160222.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.014214458494869131,-0.025555555555555554,0.016222479721900385,0.00550000000000006,-0.0015369727329651584,0.0390985448953034,0.012255155077589596,-0.02879291251384275,110568.85,89
160223.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.01249706698588704,-0.04154589371980666,0.00915564598168861,0.008249999999999869,-0.019423713734987302,0.043781060306432806,0.015392258299011488,-0.062200956937799035,259874.3,75
160225.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.046061384524618054,-0.039934800325998276,0.016393442622950838,0.01475000000000004,-0.013606866234038173,0.035312305847336356,0.018438923021446164,-0.055466237942122354,378429.65,219
160632.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.015783698032787008,-0.029680365296803735,0.0315533980582523,0.0042500000000000315,0.0038974843510097834,0.04350505299482377,0.013848021785207564,-0.03196347031963476,701052.45,106
160706.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.008234565933701532,-0.013086150490730697,0.006674082313681939,0.0033000000000000806,-0.00636802810715853,0.0379487179487179,0.006306535425679621,-0.026058631921824116,1664073.45,38
161005.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.027137496426131724,-0.015533165407220939,0.005143591941705772,0.01075000000000026,-0.006187489404983926,0.030205566672730555,0.006658430631392923,-0.0316008316008316,9689224.45,184
161017.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.027267977124999954,-0.03720930232558162,-0.011933174224343812,0.006400000000000183,-0.022709031679335356,0.03512987383219457,0.009634196868185943,-0.05080831408775999,579887.05,185
161026.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.017907499074074185,-0.008547008547008517,0.005417118093174356,0.00285000000000013,-0.004932446922582101,0.04506658199951463,0.00555874618440983,-0.024468085106382986,170726.35,127
161725.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.021538699588607546,-0.024590163934426146,0.040437158469945444,0.011500000000000066,0.008260961660665034,0.05053127375897026,0.014074195638184803,-0.029713114754098435,28110532.5,150
162605.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.01314429555992147,-0.019305019305019266,0.013466334164588645,0.011250000000000426,-0.0031397174254318427,0.035939048458000666,0.009987553904113423,-0.02120481927710849,3699947.55,78
163109.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.025127221029703106,-0.04174573055028463,-0.0039447731755424265,0.0031999999999999806,-0.023116355546958123,0.04059449122689318,0.010188299310295527,-0.047169811320754707,165578.3,176
163406.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.004597564465081749,-0.035790980672870454,-0.0044345898004434225,0.005300000000000082,-0.025854275899475754,0.04109674990588541,0.009994329990387357,-0.056697377746279254,3595861.5,23
163407.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.010166460992974358,-0.017988929889298788,-0.017535763728657283,-0.004850000000000243,-0.01823799312904928,0.03872682856732279,0.005838276537913949,-0.024782010096374596,1533283.9,48
163415.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.00898009770968855,-0.02698201199200534,0.010027662517288816,0.018150000000000333,-0.01439103807804587,0.0404734877298103,0.010162569705396826,-0.04815303430079154,1967988.65,41
163417.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.0068030536296295185,-0.03494837172359,0.00913621262458486,0.007500000000000062,-0.018261150614091726,0.03943224289253777,0.010750989711105467,-0.053543307086614256,14490553.3,30
163418.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.028794210294117883,-0.01858108108108092,0.04496402877697836,0.008499999999999952,-0.0014608576093493308,0.05714026162790664,0.010201343227973635,-0.04020100502512547,738069.4,197
180202.SZ,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.027954378285714343,-0.021173104434907053,-0.031838120843356466,-0.04760000000000009,-0.031838120843356466,0.07769729317575291,0.007470137937469038,-0.037605633802816896,7193055.25,188
501019.SH,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.002371547155599618,-0.03550863723608444,-0.006916996047430901,0.005300000000000082,-0.02199299338263938,0.043266383525947916,0.013088032278656686,-0.06488549618320594,133409.95,16
501029.SH,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.021350737971576272,-0.009646302250803762,-0.0077319587628864594,-0.0014499999999997293,-0.012282333322643724,0.03307418777745874,0.005869970383966968,-0.010932475884244286,1311270.45,149
501043.SH,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.010609927075065029,-0.018675721561969283,0.0017331022530329143,0.0037000000000000366,-0.010697475395806566,0.03932875757890231,0.005734463725462341,-0.02538071065989833,267535.25,53
501050.SH,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.008599588736401875,-0.015663643858202736,-0.005828476269775118,-0.0016500000000001513,-0.00908751400473029,0.02773434168254041,0.006723868411582127,-0.021381578947368474,1602992.15,40
501079.SH,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.028107298037974626,-0.030747398297067186,-0.010622887493964117,0.0005999999999999339,-0.023146051345617535,0.030323621151216784,0.011101204746218155,-0.05305164319248823,478842.9,190
501090.SH,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.014894665038760024,-0.012787723785166127,0.004336513443191636,0.003450000000000175,-0.0025410224385203906,0.04024670708760203,0.006982486314854943,-0.01619778346121048,498073.35,92
508009.SH,2024-03-28,2024-03-29,2024-04-03,2024-03-28,-0.03234413991183571,-0.00036218761318340675,0.020206998521439257,0.018150000000000333,0.0011123470522804713,0.07164560078260118,0.011786091757018355,-0.038685870729675,25355423.0,0
510150.SH,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.007192683294347191,-0.017208413001912115,-0.01532567049808431,-0.0006500000000001505,-0.01504263677301887,0.02568218298555358,0.010665466132729218,-0.0413533834586467,58756282.0,31
510180.SH,2024-03-28,2024-03-29,2024-04-03,2024-03-28,0.011850835575812901,-0.013477088948787075,-0.0024227740763174133,0.004550000000000498,-0.00987420532936567,0.0399114352696015,0.005403775318427631,-0.02056019070321824,92548825.8,65
